,applystudent2,school1,datetime,applystudent1,school2
462,21,다정고,2020-04-08 13:37:43.382472,20,양지고
463,21,다정고,2020-04-08 13:37:48.639419,20,양지고
464,21,다정고,2020-04-08 13:37:53.950110,20,양지고
465,21,다정고,2020-04-08 13:37:59.248035,20,양지고
466,21,다정고,2020-04-08 13:38:04.588357,20,양지고
467,21,다정고,2020-04-08 13:38:09.927266,20,양지고
468,21,다정고,2020-04-08 13:38:15.221565,20,양지고
469,21,다정고,2020-04-08 13:38:20.520800,20,양지고
470,21,다정고,2020-04-08 13:38:25.823024,20,양지고
471,21,다정고,2020-04-08 13:38:31.103112,20,양지고
472,21,다정고,2020-04-08 13:38:36.422939,20,양지고
473,21,다정고,2020-04-08 13:38:41.708329,20,양지고
474,21,다정고,2020-04-08 13:38:46.993641,20,양지고
475,21,다정고,2020-04-08 13:38:52.282347,20,양지고
476,21,다정고,2020-04-08 13:38:57.553692,20,양지고
477,21,다정고,2020-04-08 13:39:02.833196,20,양지고
478,21,다정고,2020-04-08 13:39:08.167711,20,양지고
479,21,다정고,2020-04-08 13:39:13.584950,20,양지고
480,21,다정고,2020-04-08 13:39:18.883014,20,양지고
481,21,다정고,2020-04-08 13:39:24.181453,20,양지고
482,21,다정고,2020-04-08 13:39:29.477777,20,양지고
483,21,다정고,2020-04-08 13:39:34.771436,20,양지고
484,21,다정고,2020-04-08 13:39:40.093055,20,양지고
485,21,다정고,2020-04-08 13:39:45.419049,20,양지고
486,21,다정고,2020-04-08 13:39:50.704235,20,양지고
487,21,다정고,2020-04-08 13:39:55.996986,20,양지고
488,21,다정고,2020-04-08 13:40:01.280803,20,양지고
489,21,다정고,2020-04-08 13:40:06.577082,20,양지고
490,21,다정고,2020-04-08 13:40:11.875693,20,양지고
491,21,다정고,2020-04-08 13:40:17.160600,20,양지고
492,21,다정고,2020-04-08 13:40:22.455464,20,양지고
493,21,다정고,2020-04-08 13:40:27.741499,20,양지고
494,21,다정고,2020-04-08 13:40:33.054869,20,양지고
495,21,다정고,2020-04-08 13:40:38.374079,20,양지고
496,21,다정고,2020-04-08 13:40:43.658493,20,양지고
497,21,다정고,2020-04-08 13:40:48.956936,20,양지고
498,21,다정고,2020-04-08 13:40:54.249826,20,양지고
499,21,다정고,2020-04-08 13:40:59.527618,20,양지고
500,21,다정고,2020-04-08 13:41:04.826521,20,양지고
501,21,다정고,2020-04-08 13:41:10.105842,20,양지고
502,21,다정고,2020-04-08 13:41:15.404655,20,양지고
503,21,다정고,2020-04-08 13:41:20.699431,20,양지고
504,21,다정고,2020-04-08 13:41:25.980438,20,양지고
505,21,다정고,2020-04-08 13:41:31.265587,20,양지고
506,21,다정고,2020-04-08 13:41:36.556185,20,양지고
507,21,다정고,2020-04-08 13:41:41.836767,20,양지고
508,21,다정고,2020-04-08 13:41:47.119579,20,양지고
509,21,다정고,2020-04-08 13:41:52.483284,20,양지고
510,21,다정고,2020-04-08 13:41:57.768218,20,양지고
511,21,다정고,2020-04-08 13:42:03.047866,20,양지고
512,21,다정고,2020-04-08 13:42:08.346850,20,양지고
513,21,다정고,2020-04-08 13:42:13.629655,20,양지고
514,21,다정고,2020-04-08 13:42:18.906803,20,양지고
515,21,다정고,2020-04-08 13:42:24.182038,20,양지고
516,21,다정고,2020-04-08 13:42:29.463654,20,양지고
517,21,다정고,2020-04-08 13:42:34.748821,20,양지고
518,21,다정고,2020-04-08 13:42:40.036321,20,양지고
519,21,다정고,2020-04-08 13:42:46.890961,20,양지고
520,21,다정고,2020-04-08 13:42:52.173905,20,양지고
521,21,다정고,2020-04-08 13:42:57.449618,20,양지고
522,21,다정고,2020-04-08 13:43:02.741574,20,양지고
523,21,다정고,2020-04-08 13:43:08.022789,20,양지고
524,21,다정고,2020-04-08 13:43:13.295445,20,양지고
525,21,다정고,2020-04-08 13:43:18.588593,20,양지고
526,21,다정고,2020-04-08 13:43:23.864789,20,양지고
527,21,다정고,2020-04-08 13:43:29.487230,20,양지고
528,21,다정고,2020-04-08 13:43:34.765132,20,양지고
529,21,다정고,2020-04-08 13:43:40.048908,20,양지고
530,21,다정고,2020-04-08 13:43:45.331247,20,양지고
531,21,다정고,2020-04-08 13:43:50.639014,20,양지고
532,21,다정고,2020-04-08 13:43:55.926880,20,양지고
533,21,다정고,2020-04-08 13:44:01.197563,20,양지고
534,21,다정고,2020-04-08 13:44:06.478685,20,양지고
535,21,다정고,2020-04-08 13:44:11.747623,20,양지고
536,21,다정고,2020-04-08 13:44:17.027718,20,양지고
537,21,다정고,2020-04-08 13:44:22.299408,20,양지고
538,21,다정고,2020-04-08 13:44:27.586643,20,양지고
539,21,다정고,2020-04-08 13:44:32.854930,20,양지고
540,21,다정고,2020-04-08 13:44:38.147733,20,양지고
541,21,다정고,2020-04-08 13:44:43.428111,20,양지고
542,21,다정고,2020-04-08 13:44:48.726107,20,양지고
543,21,다정고,2020-04-08 13:44:54.017435,20,양지고
544,21,다정고,2020-04-08 13:44:59.301731,20,양지고
545,21,다정고,2020-04-08 13:45:04.580701,20,양지고
546,21,다정고,2020-04-08 13:45:09.859172,20,양지고
547,21,다정고,2020-04-08 13:45:15.153681,20,양지고
548,21,다정고,2020-04-08 13:45:20.444792,20,양지고
549,21,다정고,2020-04-08 13:45:25.738598,20,양지고
550,21,다정고,2020-04-08 13:45:31.007062,20,양지고
551,21,다정고,2020-04-08 13:45:36.320877,20,양지고
552,21,다정고,2020-04-08 13:45:41.601332,20,양지고
553,21,다정고,2020-04-08 13:45:46.888516,20,양지고
554,21,다정고,2020-04-08 13:45:53.498453,20,양지고
555,21,다정고,2020-04-08 13:45:58.818584,20,양지고
556,21,다정고,2020-04-08 13:46:04.101384,20,양지고
557,21,다정고,2020-04-08 13:46:09.379850,20,양지고
558,21,다정고,2020-04-08 13:46:14.658759,20,양지고
559,21,다정고,2020-04-08 13:46:19.929866,20,양지고
560,21,다정고,2020-04-08 13:46:25.216865,20,양지고
561,21,다정고,2020-04-08 13:46:30.501732,20,양지고
562,21,다정고,2020-04-08 13:46:35.812325,20,양지고
563,21,다정고,2020-04-08 13:46:41.095895,20,양지고
564,21,다정고,2020-04-08 13:46:46.484728,20,양지고
565,21,다정고,2020-04-08 13:46:51.767807,20,양지고
566,21,다정고,2020-04-08 13:46:57.067782,20,양지고
567,21,다정고,2020-04-08 13:47:02.345933,20,양지고
568,21,다정고,2020-04-08 13:47:07.634924,20,양지고
569,21,다정고,2020-04-08 13:47:12.922927,20,양지고
570,21,다정고,2020-04-08 13:47:18.199521,20,양지고
571,21,다정고,2020-04-08 13:47:23.480367,20,양지고
572,21,다정고,2020-04-08 13:47:28.757701,20,양지고
573,21,다정고,2020-04-08 13:47:34.035157,20,양지고
574,21,다정고,2020-04-08 13:47:39.319240,20,양지고
575,21,다정고,2020-04-08 13:47:44.600588,20,양지고
576,21,다정고,2020-04-08 13:47:49.878704,20,양지고
577,21,다정고,2020-04-08 13:47:55.175923,20,양지고
578,21,다정고,2020-04-08 13:48:00.449661,20,양지고
579,21,다정고,2020-04-08 13:48:05.731707,20,양지고
580,21,다정고,2020-04-08 13:48:11.009321,20,양지고
581,21,다정고,2020-04-08 13:48:16.302188,20,양지고
582,21,다정고,2020-04-08 13:48:21.581678,20,양지고
583,21,다정고,2020-04-08 13:48:26.862837,20,양지고
584,21,다정고,2020-04-08 13:48:32.149086,20,양지고
585,21,다정고,2020-04-08 13:48:37.420421,20,양지고
586,21,다정고,2020-04-08 13:48:42.693319,20,양지고
587,21,다정고,2020-04-08 13:48:47.976627,20,양지고
588,21,다정고,2020-04-08 13:48:53.279864,20,양지고
589,21,다정고,2020-04-08 13:48:58.566673,20,양지고
590,21,다정고,2020-04-08 13:49:03.853830,20,양지고
591,21,다정고,2020-04-08 13:49:09.134709,20,양지고
592,21,다정고,2020-04-08 13:49:14.417087,20,양지고
593,21,다정고,2020-04-08 13:49:19.706851,20,양지고
594,21,다정고,2020-04-08 13:49:24.977871,20,양지고
595,21,다정고,2020-04-08 13:49:30.263206,20,양지고
596,21,다정고,2020-04-08 13:49:35.596975,20,양지고
597,21,다정고,2020-04-08 13:49:40.869502,20,양지고
598,21,다정고,2020-04-08 13:49:46.161901,20,양지고
599,21,다정고,2020-04-08 13:49:51.446574,20,양지고
600,21,다정고,2020-04-08 13:49:56.746875,20,양지고
601,21,다정고,2020-04-08 13:50:02.023264,20,양지고
602,21,다정고,2020-04-08 13:50:07.335271,20,양지고
603,21,다정고,2020-04-08 13:50:12.607696,20,양지고
604,21,다정고,2020-04-08 13:50:17.883990,20,양지고
605,21,다정고,2020-04-08 13:50:23.177960,20,양지고
606,21,다정고,2020-04-08 13:50:28.456397,20,양지고
607,21,다정고,2020-04-08 13:50:33.734174,20,양지고
608,21,다정고,2020-04-08 13:50:39.020412,20,양지고
609,21,다정고,2020-04-08 13:50:44.323053,20,양지고
610,21,다정고,2020-04-08 13:50:49.604835,20,양지고
611,21,다정고,2020-04-08 13:50:54.879301,20,양지고
612,21,다정고,2020-04-08 13:51:00.158752,20,양지고
613,21,다정고,2020-04-08 13:51:05.605314,20,양지고
614,21,다정고,2020-04-08 13:51:10.891924,20,양지고
615,21,다정고,2020-04-08 13:51:16.171796,20,양지고
616,21,다정고,2020-04-08 13:51:21.461977,20,양지고
617,21,다정고,2020-04-08 13:51:26.746441,20,양지고
618,21,다정고,2020-04-08 13:51:32.037585,20,양지고
619,21,다정고,2020-04-08 13:51:37.326960,20,양지고
620,21,다정고,2020-04-08 13:51:42.611463,20,양지고
621,21,다정고,2020-04-08 13:51:47.899860,20,양지고
622,21,다정고,2020-04-08 13:51:53.184623,20,양지고
623,21,다정고,2020-04-08 13:51:58.454175,20,양지고
624,21,다정고,2020-04-08 13:52:03.737924,20,양지고
625,21,다정고,2020-04-08 13:52:09.023932,20,양지고
626,21,다정고,2020-04-08 13:52:14.307170,20,양지고
627,21,다정고,2020-04-08 13:52:19.593623,20,양지고
628,21,다정고,2020-04-08 13:52:24.866851,20,양지고
629,21,다정고,2020-04-08 13:52:30.152972,20,양지고
630,21,다정고,2020-04-08 13:52:35.439543,20,양지고
631,21,다정고,2020-04-08 13:52:40.715494,20,양지고
632,21,다정고,2020-04-08 13:52:45.998442,20,양지고
633,21,다정고,2020-04-08 13:52:51.275512,20,양지고
634,21,다정고,2020-04-08 13:52:56.556708,20,양지고
635,21,다정고,2020-04-08 13:53:01.853203,20,양지고
636,21,다정고,2020-04-08 13:53:07.133440,20,양지고
637,21,다정고,2020-04-08 13:53:12.410222,20,양지고
638,21,다정고,2020-04-08 13:53:17.694105,20,양지고
639,21,다정고,2020-04-08 13:53:22.966464,20,양지고
640,21,다정고,2020-04-08 13:53:28.244428,20,양지고
641,21,다정고,2020-04-08 13:53:33.531534,20,양지고
642,21,다정고,2020-04-08 13:53:38.823281,20,양지고
643,21,다정고,2020-04-08 13:53:44.096969,20,양지고
644,21,다정고,2020-04-08 13:53:49.375107,20,양지고
645,21,다정고,2020-04-08 13:53:54.656653,20,양지고
646,21,다정고,2020-04-08 13:53:59.951580,20,양지고
647,21,다정고,2020-04-08 13:54:05.240635,20,양지고
648,21,다정고,2020-04-08 13:54:10.512870,20,양지고
649,21,다정고,2020-04-08 13:54:15.791082,20,양지고
650,21,다정고,2020-04-08 13:54:21.074782,20,양지고
651,21,다정고,2020-04-08 13:54:26.361054,20,양지고
652,21,다정고,2020-04-08 13:54:31.644442,20,양지고
653,21,다정고,2020-04-08 13:54:36.952230,20,양지고
654,21,다정고,2020-04-08 13:54:42.236108,20,양지고
655,21,다정고,2020-04-08 13:54:47.507360,20,양지고
656,21,다정고,2020-04-08 13:54:52.792031,20,양지고
657,21,다정고,2020-04-08 13:54:58.082741,20,양지고
658,21,다정고,2020-04-08 13:55:03.361456,20,양지고
659,21,다정고,2020-04-08 13:55:08.635500,20,양지고
660,21,다정고,2020-04-08 13:55:13.904942,20,양지고
661,21,다정고,2020-04-08 13:55:19.194388,20,양지고
662,21,다정고,2020-04-08 13:55:24.466771,20,양지고
663,21,다정고,2020-04-08 13:55:29.751445,20,양지고
664,21,다정고,2020-04-08 13:55:35.065522,20,양지고
665,21,다정고,2020-04-08 13:55:40.346706,20,양지고
666,21,다정고,2020-04-08 13:55:45.623870,20,양지고
667,21,다정고,2020-04-08 13:55:50.904836,20,양지고
668,21,다정고,2020-04-08 13:55:56.204204,20,양지고
669,21,다정고,2020-04-08 13:56:01.494543,20,양지고
670,21,다정고,2020-04-08 13:56:06.775570,20,양지고
671,21,다정고,2020-04-08 13:56:12.057091,20,양지고
672,21,다정고,2020-04-08 13:56:17.338733,20,양지고
673,21,다정고,2020-04-08 13:56:22.617541,20,양지고
674,21,다정고,2020-04-08 13:56:27.898706,20,양지고
675,21,다정고,2020-04-08 13:56:33.177481,20,양지고
676,21,다정고,2020-04-08 13:56:38.447789,20,양지고
677,21,다정고,2020-04-08 13:56:43.728431,20,양지고
678,21,다정고,2020-04-08 13:56:49.008025,20,양지고
679,21,다정고,2020-04-08 13:56:54.313887,20,양지고
680,21,다정고,2020-04-08 13:56:59.587070,20,양지고
681,21,다정고,2020-04-08 13:57:04.866195,20,양지고
682,21,다정고,2020-04-08 13:57:10.137559,20,양지고
683,21,다정고,2020-04-08 13:57:15.410931,20,양지고
684,21,다정고,2020-04-08 13:57:20.695193,20,양지고
685,21,다정고,2020-04-08 13:57:25.957030,20,양지고
686,21,다정고,2020-04-08 13:57:31.234620,20,양지고
687,21,다정고,2020-04-08 13:57:36.532262,20,양지고
688,21,다정고,2020-04-08 13:57:41.802900,20,양지고
689,21,다정고,2020-04-08 13:57:47.103402,20,양지고
690,21,다정고,2020-04-08 13:57:52.464116,20,양지고
691,21,다정고,2020-04-08 13:57:57.742641,20,양지고
692,21,다정고,2020-04-08 13:58:03.031526,20,양지고
693,21,다정고,2020-04-08 13:58:08.324002,20,양지고
694,21,다정고,2020-04-08 13:58:13.635145,20,양지고
695,21,다정고,2020-04-08 13:58:18.911392,20,양지고
696,21,다정고,2020-04-08 13:58:24.214012,20,양지고
697,21,다정고,2020-04-08 13:58:29.530166,20,양지고
698,21,다정고,2020-04-08 13:58:34.812814,20,양지고
699,21,다정고,2020-04-08 13:58:40.096685,20,양지고
700,21,다정고,2020-04-08 13:58:45.409792,20,양지고
701,21,다정고,2020-04-08 13:58:50.716959,20,양지고
702,21,다정고,2020-04-08 13:58:56.013794,20,양지고
703,21,다정고,2020-04-08 13:59:01.319047,20,양지고
704,21,다정고,2020-04-08 13:59:06.644305,20,양지고
705,21,다정고,2020-04-08 13:59:11.932264,20,양지고
706,21,다정고,2020-04-08 13:59:17.218505,20,양지고
707,21,다정고,2020-04-08 13:59:22.511155,20,양지고
708,21,다정고,2020-04-08 13:59:27.785067,20,양지고
709,21,다정고,2020-04-08 13:59:33.071237,20,양지고
